ID,Nome,Frase,Parte,Link,Categoria Principal,Tox
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,eu sei o que ele faz cara peluda,Início,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,voce desaparacer e o unico truque que eu quero ver,Início,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,2.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,aquele idiota desajeitado serviu bem a nosso proposito,Início,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,maldito heman,Início,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,2.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,vai me pagar por essa ainda,Início,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,2.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,se voce fosse educado bateria na porta primeiro,Meio,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,voce ainda me paga heman,Meio,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,lutem seus covardes,Meio,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,nao tire isso daqui,Meio,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,voce que sabe conhece algum,Meio,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,pengue-lo agora,Fim,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,guarde suas presas pra voce mesmo,Fim,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,"eu vou deter voce, vai me pagar por essa",Fim,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,o idiota esta indo atraz do diamante,Fim,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,1.0
JsZeUBbGn90,Viagem à outra dimensão | Episódio Completo | He-Man em Português,e pra ele isto sera o fim,Fim,https://www.youtube.com/watch?v=JsZeUBbGn90,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,mandei varios lembretes para aquele idiota,Início,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,devia ter pensado nisso antes,Início,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,cala a boca cala a boca agora voce esta nessa,Início,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,"deixa eu adiviniha o primeiro nome e dentão, belo uniforme dentão",Início,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,cala a boca pit,Início,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,make legal seu maluco o que voce esta fazendo,Meio,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,como voce pode ser tao burro,Meio,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,seu idiota nojento,Meio,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,o que faz dele um trouxa,Meio,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,se ta me zuando cara,Meio,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,"que se dane, voce ta sobre minha jurisdição agora",Fim,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,voce e uma vergonha mesmo,Fim,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,seu animal,Fim,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,ja chega disso jimy,Fim,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,2.0
OGkL2FUer8A,O Americano Feio | Episódio Completo | Esquece Isso!,eu sei que idiota,Fim,https://www.youtube.com/watch?v=OGkL2FUer8A,TOX,1.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,eu to com o gordo desgraçado em casa eu vou corta as pernas dele e da pros cachorros,Início,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,vai se foder,Início,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,um maluco australiano de saia,Início,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,"seu sacana, eu vou estoura sua cabeça",Início,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,1.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,os makdolgos covardes,Início,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,seus perdedores,Meio,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,1.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,isso era pra ser um chingamento seu burro,Meio,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,1.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,e isso que voce ganahr por nao participar seu canalha,Meio,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,voces sao uns babacas,Meio,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,"seu pegar um filha da putam chorando aqui, eu vo joga na porra do forno",Meio,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,um certo gordo arruino meu deve de casa,Fim,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,"pela ultima vez, eu nao quero compra a porra de uma rosa",Fim,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,1.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,voce perdeu a droga da cabeça,Fim,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,vai se ferra seu maluco,Fim,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
sULyvSUDQbs,Haggis Só Se Experimenta Uma Vez | Episódio Completo | Esquece Isso!,me solta seu psicopata,Fim,https://www.youtube.com/watch?v=sULyvSUDQbs,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,que porra de fantasia e essa meu filho,Início,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,1.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,canadenses sao baitolas,Início,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,acontece com voce todo dia seu parasita,Início,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,voce e um fracassado e um parasita,Início,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!, cala a boca to tentando reciocinar,Início,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,ai tem que ser muito idiota,Meio,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,"o que voce nao etende genio, e que eu perco negocios",Meio,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,tem que ser muito idiota,Meio,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,1.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,eu daquele parasita de geito nenhum,Meio,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,da burrice dele,Meio,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,agora ja chega,Fim,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,tomara que ele se mate,Fim,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,1.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,calem essa boca,Fim,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,sem ofensa mais o eleitor e idiota,Fim,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
Wg9FVOeELis,Prostituição universal e sexta da pizza | Episódio Completo | Esquece Isso!,ai sua lesada ta com minha grana,Fim,https://www.youtube.com/watch?v=Wg9FVOeELis&t=36s,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,eu encurralhei esse maldito sujinho,Início,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,1.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,seu saco de lixo imundo,Início,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,nao se mexam porcos capitalistas,Início,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,comunistas desgraçados,Início,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,nem ferrando eu vou fazer sozinha,Início,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,"um dia eu vou ser mais alta, mais voce sempre vai ser um gordo",Meio,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,eu vou trasnformar a cabeça dele em um pudim,Meio,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,fecha o bico seus trouxas,Meio,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,ele ta parecendo solitario e patetico igual um perdedor,Meio,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,1.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,nossa unica chance e voce estragou,Meio,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,que filho da puta charmoso,Fim,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,1.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,essas coisas me assustam pra caralho,Fim,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,1.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,cala a boca pit,Fim,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,essa familia e uma maldição,Fim,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
_cPFpcU0GAs,Havana mata o Castro | Episódio Completo | Esquece Isso!,sai da droga da minha base,Fim,https://www.youtube.com/watch?v=_cPFpcU0GAs,TOX,2.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,podia manda a vanda la pro espaço,Início,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,2.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,nao teve graça nenhuma,Início,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,la vem a dona encrenca,Início,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,escudo ante chata,Início,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,voce sempre tem que ter razão,Início,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,niguem diz ao paizao o que fazer,Meio,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,eu la tenho cara de empregado,Meio,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,a unica vez que as palavras timy e educação estao jutas e quando tem o nao e no meio,Meio,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,nao tenho tempo de escultar voce,Meio,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,niguem toca no paizao,Meio,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,a vanda e mais gorda ao vivo,Fim,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,a culpa e toda de voces,Fim,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,a unica vez que as palavras timy e ler estao jutas e quando tem o nao no meio,Fim,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,chata chata chata,Fim,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
ychCUC4IvNc,Os Padrinhos Màgicos: Tirando o lixo/O show do Timmy - Ep.67,"mas que historia e essa, eu fiz o que voce mando",Fim,https://www.youtube.com/watch?v=ychCUC4IvNc,TOX,1.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo," ""eu vou tentar primeiro com cuidado Nina muito bem""",Início,https://www.youtube.com/watch?v=cqryXNQUew8,,
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""Vai Sara agora você tudo bem se não der certo da primeira vez tá bom""",Início,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""eu vou arrasar vovó iup consegui""",Início,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"Sara olha pra frente mamia a primeira vez é assim mesmo""",Início,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""vamos tentar de novo não quero mais andar de bicicleta"".",Início,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""Será que eu posso ficar de repouso brincando de cola lá fora já já eu volto""",Meio,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""ah lanchinho para vocês bambinas vocês sararam""",Meio,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""Cadê a Sara a Sara você está com febre""",Meio,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""Eu só queria brincar mas não foi divertido vovô minha coceira só aumentou""",Meio,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""tudo bem agora você aprendeu e vai ficar ótima""",Meio,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""Para começar vocês tem que achar o mapa dos ovinhos escondido lá no quintal""",Fim,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""ali pegada de coelho achei""",Fim,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""olha uma árvore é para lá não é não é pro outro lado é sim me dá""",Fim,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""vou achar sozinha aqui não consegui achar os ovinhos vovô""",Fim,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
cqryXNQUew8,Desenho Educativo Infantil - 24 Minutos de Historinhas da Sara!!! Em Português Completo,"""vou achar sozinha aqui não consegui achar os ovinhos vovô""",Fim,https://www.youtube.com/watch?v=cqryXNQUew8,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"Oi galerinha do YouTube tudo bem com vocês? """,Início,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""hoje a gente vai fazer uma experiência muito legal com águas que andam! ",Início,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""Para isso você vai precisar de: corante azul vermelho amarelo sete copos uma colher água e papel toalha ",Início,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,Primeiro você vai encher quatro copos com água ,Início,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,Agora a gente vai por corante na água ,Início,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""E por último você vai dobrar o seu papel toalha desse jeito ",Meio,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""Ai já tá já tá subindo ai meu Deus ",Meio,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""Olha já está subindo que legal! ",Meio,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"""Depois de quase duas horas olha como ficou o resultado """,Meio,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,o azul com vermelho deu roxo ficou roxinho ,Meio,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,"é isso que acontece com as árvores elas pegam a água do solo e levantam para cima """,Fim,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,agora a gente vai pegar três copos e também a gente vai precisar de três folhas brancas ,Fim,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,e com o efeito da capilaridade a água vai subir! ,Fim,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,olha a flor pegou água e subiu ,Fim,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
u-pb6XvMOgo,Experimentos de ciência para crianças com Maria Clara e JP!!! - ÁGUAS QUE ANDAM.,Se você gostou desse vídeo que é mais experiências no canal não esqueça de compar,Fim,https://www.youtube.com/watch?v=u-pb6XvMOgo,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""amigo mumu de alfabeto o alfabeto a ei ei bi bi ci sei de e e f g de H""",Início,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""vamos repetir mais uma vez para reforçar o que aprendemos""",Início,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""vamos começar contando de a Força e repita""",Início,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""agora você sabe contar até o que vem depois""",Início,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""isso mesmo o número onze em inglês se diz Eleven""",Início,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Amarelo com azul fica verde""",Meio,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Amarelo com vermelho fica laranja""",Meio,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""espero que você esteja feliz feliz em inglês se diz happy""",Meio,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Às vezes estamos tristes mas que seja por pouco tempo""",Meio,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""não costumo ficar bravo ou irritado Bravo em inglês se diz Andrey""",Meio,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Olha só amiguinho Encontramos uma joaninha em inglês se diz ladybug""",Fim,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""essa aqui é a lagarta em inglês se pronuncia carepeller""",Fim,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Libélula em inglês se diz Dragon Fly""",Fim,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
4w7cS9CL9QE,INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS,"""Vagalume em inglês se diz Fire Fly""",Fim,https://www.youtube.com/watch?v=4w7cS9CL9QE,,0.0
